"cell","method","n","bias","mcse","emp_se","mod_se","rmse","coverage","cov_mcse","ess_A","ess_C","u_diff","kappa","gu","corr","beta","predicted"
66,"unadjusted",1000,0.245203265516355,0.00425653794718191,0.134603548600323,0.149197424100072,0.279686679340272,0.637,0.0152062815967613,300,300,-0.00423286526862686,"0.1",0.25,"shared05",0.3,NA
67,"separate",1000,0.000442550585132391,0.00424652007035872,0.13428675551952,0.171653264434243,0.134220324937291,0.98,0.00442718872423573,184.296389770595,233.10749402463,0.102118548287606,"0.2",0.25,"shared05",0.3,0
67,"two_stage",1000,0.152689248633513,0.0046668833431348,0.147579809386071,0.169673096964579,0.212301735712541,0.885,0.0100883596287999,208.80504941933,209.854606373137,0.00451866986100741,"0.2",0.25,"shared05",0.3,0.155
67,"unadjusted",1000,0.340067803338425,0.00436014704484645,0.137879955949671,0.148961754661448,0.366930486928863,0.355,0.0151319199046255,300,300,0.00209694520988004,"0.2",0.25,"shared05",0.3,NA
67,"pooled",1000,0.154609362103905,0.00511092851319091,0.161621750599812,0.169395620200285,0.223605732321104,0.857,0.0110702755159933,209.427259351922,210.000780101291,0.00347761313110008,"0.2",0.25,"shared05",0.3,0.155
68,"separate",1000,0.000978230839163183,0.00402688512744753,0.127341288785916,0.163188885260102,0.127281361406151,0.988,0.00344325427466518,232.801187587137,232.823096206598,0.00135881789926943,"random",0.25,"shared05",0.3,0
68,"two_stage",1000,0.00121944818925577,0.00467965510045966,0.147983687814766,0.16326723918056,0.147914704276773,0.962,0.00604615580348373,233.160532221067,233.053922488501,0.00118729336018806,"random",0.25,"shared05",0.3,0
68,"unadjusted",1000,0.151578520833925,0.00471644291441074,0.149147020637005,0.148911085886117,0.212599710510929,0.823,0.0120694241784768,300,300,0.000787151000412358,"random",0.25,"shared05",0.3,NA
68,"pooled",1000,0.00212355585044337,0.00515492397476168,0.163013009252552,0.163025119817946,0.162945320380295,0.949,0.00695693898205238,233.726727650665,233.440231137981,0.000697642578447555,"random",0.25,"shared05",0.3,0
69,"separate",1000,-0.00275447580353211,0.00429417586748543,0.135793764145833,0.180051935036391,0.135753797631836,0.989,0.00329833291224522,233.400958406359,232.916518955213,0.000796110826201603,"0",0.5,"shared05",0.3,0
69,"pooled",1000,-0.00347622064786334,0.0051249654242502,0.162065636702418,0.180079906824452,0.162021879507531,0.967,0.00564898220921256,233.901487734404,233.570197333917,0.00144829284147457,"0",0.5,"shared05",0.3,0
69,"two_stage",1000,-0.00134382445919669,0.00468866209772316,0.148268514077082,0.180378667560231,0.148200454042949,0.978,0.00463853425124791,233.704339540326,232.805785020755,4.57140643401526e-05,"0",0.5,"shared05",0.3,0
69,"unadjusted",1000,0.144585902818965,0.0045854276115645,0.145003952983697,0.163910584565964,0.204719817136721,0.883,0.010164201887015,300,300,0.00238137853770125,"0",0.5,"shared05",0.3,NA
70,"separate",1000,-0.000229003283577391,0.00438772608072386,0.138752081640112,0.184491726545978,0.138682877320197,0.99,0.00314642654451046,208.338988913915,232.772853034809,0.0497669423073072,"0.1",0.5,"shared05",0.3,0
70,"unadjusted",1000,0.259428357462306,0.00475132839112687,0.150250196273843,0.163928223785296,0.299759268437922,0.663,0.0149476085043729,300,300,0.000152093299249102,"0.1",0.5,"shared05",0.3,NA
70,"pooled",1000,0.0913735262288404,0.00550924663181672,0.174217675481519,0.183462026069491,0.196648335734697,0.93,0.00806845710157772,221.381073327577,221.386680901311,-0.000966894361168658,"0.1",0.5,"shared05",0.3,0.09
70,"two_stage",1000,0.0889667506715112,0.00494380964603608,0.156336987997848,0.18382790111789,0.179810720724516,0.948,0.00702111102319284,220.594647448306,221.329565359291,9.51687417895977e-05,"0.1",0.5,"shared05",0.3,0.09
71,"pooled",1000,0.188374697747574,0.00549883981690704,0.173888583098495,0.187126840800984,0.256304562667464,0.842,0.0115341232870123,209.633135132758,209.414432026375,-0.00228619138550427,"0.2",0.5,"shared05",0.3,0.18
71,"separate",1000,0.00719741244541652,0.00438302723462141,0.138603491079529,0.189720678150893,0.138721013395963,0.993,0.00263647491928143,183.965090913487,232.962144647165,0.0984124643201408,"0.2",0.5,"shared05",0.3,0
71,"unadjusted",1000,0.36729812080402,0.00470298533817262,0.148721454710027,0.163808025399107,0.396237129211965,0.367,0.0152417518678136,300,300,-0.00137656559498368,"0.2",0.5,"shared05",0.3,NA
71,"two_stage",1000,0.187158583918811,0.00500554495330848,0.15828922982816,0.187587205778276,0.245068888955344,0.865,0.0108062481925967,209.024183826231,209.092230941502,-0.00153968611775727,"0.2",0.5,"shared05",0.3,0.18
72,"unadjusted",1000,0.150934794629257,0.00525854782853823,0.166289883231134,0.163966738922585,0.224512772842738,0.846,0.0114142016803629,300,300,0.00163211829709561,"random",0.5,"shared05",0.3,NA
72,"pooled",1000,-0.00384732642923492,0.00575530697624467,0.181998786783898,0.180143173967161,0.181948445316449,0.948,0.00702111102319284,233.084692276067,233.48740861965,0.00525040371508677,"random",0.5,"shared05",0.3,0
72,"two_stage",1000,-0.00446271677208926,0.00513044044331928,0.162238772007329,0.180462126754538,0.162219029599772,0.97,0.00539444158370447,232.577575285574,233.186101837635,0.00555743191797432,"random",0.5,"shared05",0.3,0
72,"separate",1000,-0.00285300051255062,0.00418866979675526,0.132457369241012,0.180397114454063,0.132421861199381,0.99,0.00314642654451046,232.371420831481,232.631995258537,0.00469459709183134,"random",0.5,"shared05",0.3,0
73,"two_stage",1000,-0.00233073090314255,0.00418905199194806,0.132469455314212,0.150991182980284,0.132423716686988,0.973,0.00512552436341883,233.453186693117,232.889430092957,-0.00279600715222834,"0",0,"S05_T0",0.3,0
73,"unadjusted",1000,0.145688580131927,0.00411924698067475,0.130262027037038,0.138613347248298,0.195387793561848,0.831,0.0118506961820815,300,300,0.000754818742914,"0",0,"S05_T0",0.3,NA
73,"separate",1000,-0.00357422768118449,0.00393482720242092,0.124430161588385,0.150859466705184,0.124419280464547,0.981,0.00431729081716764,233.040191596638,232.947229717259,-0.00176650360726916,"0",0,"S05_T0",0.3,0
73,"pooled",1000,-0.00321196401130874,0.00455600407036338,0.144073498913463,0.150789562994561,0.144037261251693,0.947,0.00708456067798138,233.726486171448,233.550721272841,-0.00200674116951134,"0",0,"S05_T0",0.3,0
74,"separate",1000,0.00363053383834313,0.00389056715167142,0.123030535891154,0.154646753392469,0.123022587457972,0.985,0.00384382621875652,208.609702393232,232.785830712716,0.0458676660405735,"0.1",0,"S05_T0",0.3,0
74,"two_stage",1000,0.0698243651861981,0.0041717100935795,0.131921056336254,0.154121803753514,0.149201889778326,0.958,0.00634318531969546,221.079601282826,220.965524421988,-0.00498780206510497,"0.1",0,"S05_T0",0.3,0.065
74,"unadjusted",1000,0.232327905096386,0.00403805280839094,0.127694441865548,0.138656680645348,0.265077007866291,0.623,0.0153255016231117,300,300,-0.00460856640739652,"0.1",0,"S05_T0",0.3,NA
74,"pooled",1000,0.070090400501959,0.00454573068106192,0.143748625818641,0.153865832937163,0.15986140247054,0.934,0.00785136930732467,221.615039382478,221.431921631264,-0.00504848738359259,"0.1",0,"S05_T0",0.3,0.065
75,"separate",1000,0.00135160103783172,0.0040848229839842,0.129173444679956,0.158786538044139,0.129115916358289,0.986,0.00371537346709587,184.067493014485,233.871543995022,0.0975023311135298,"0.2",0,"S05_T0",0.3,0
75,"two_stage",1000,0.13195152659445,0.00442045481125982,0.139787054974308,0.157065486032368,0.192177224686635,0.898,0.00957057991973318,209.447937238825,209.874020982554,-0.00342526792632686,"0.2",0,"S05_T0",0.3,0.13
75,"unadjusted",1000,0.310071696259771,0.00397461419910944,0.125688336896318,0.138604395178755,0.33455375845317,0.36,0.0151789327688082,300,300,-0.00549063320979078,"0.2",0,"S05_T0",0.3,NA
75,"pooled",1000,0.13486056177294,0.00464461586220053,0.146875649811004,0.156671501037192,0.199344563940456,0.876,0.0104222838188182,210.361064439647,209.829909435715,-0.00536011446079348,"0.2",0,"S05_T0",0.3,0.13
76,"unadjusted",1000,0.146791064362877,0.00458379394526271,0.144952291919193,0.138643330295484,0.206246872321693,0.811,0.012380589646701,300,300,0.00201729596126448,"random",0,"S05_T0",0.3,NA
76,"separate",1000,0.00112901678660811,0.00409592988167689,0.129524675624429,0.151376499768472,0.129464820059051,0.977,0.00474035863622153,233.209507232686,232.13401596572,-0.000741000692793759,"random",0,"S05_T0",0.3,0
76,"two_stage",1000,0.000141303516725782,0.00460759828287666,0.14570505116971,0.151400679284879,0.145632248973623,0.961,0.00612200947402077,233.429690393747,232.595798548519,-3.79606079885865e-05,"random",0,"S05_T0",0.3,0
76,"pooled",1000,-0.00102431407134946,0.00488116956679882,0.154356134765817,0.151190127806248,0.154282337753937,0.95,0.00689202437604511,233.659090506511,233.258612447112,0.000987844569590378,"random",0,"S05_T0",0.3,0
77,"two_stage",1000,0.00303825300076079,0.00426875923595704,0.134990019685044,0.160362382951865,0.134956711913305,0.98,0.00442718872423573,232.876217085423,233.588978166215,-5.87178254136736e-06,"0",0.25,"S05_T0",0.3,0
77,"unadjusted",1000,0.153559186985477,0.00429421633309196,0.135795043780669,0.145539616020796,0.204944571845948,0.826,0.0119884944842962,300,300,-0.00139670330176489,"0",0.25,"S05_T0",0.3,NA
77,"separate",1000,0.00348346090880956,0.00404947032960008,0.12805549558809,0.160071810759176,0.128038846606271,0.988,0.00344325427466518,232.805285577115,233.350290206198,-0.000306001666681776,"0",0.25,"S05_T0",0.3,0
77,"pooled",1000,0.00582085176883391,0.00474296539078907,0.149985734982441,0.159968769888174,0.150023689105552,0.964,0.00589101010014412,233.681561355623,233.675558071303,-0.0015576178762042,"0",0.25,"S05_T0",0.3,0
78,"separate",1000,-0.00855111654601761,0.0040309424547953,0.127469592742235,0.16395717877035,0.12769248282879,0.983,0.00408790900094413,208.517293570149,232.950625849023,0.0497020034076659,"0.1",0.25,"S05_T0",0.3,-0.0125
78,"two_stage",1000,0.0666416499069942,0.00443013707420218,0.140093235012332,0.163337037704428,0.155072879266656,0.959,0.00627048642451286,220.490750852845,221.69436668624,0.00119196119314058,"0.1",0.25,"S05_T0",0.3,0.065
78,"pooled",1000,0.0693434070774851,0.00474561811414249,0.150069621460432,0.162932511864671,0.165247930392807,0.958,0.00634318531969546,221.25960390688,221.773781047741,-0.000338281745737286,"0.1",0.25,"S05_T0",0.3,0.065
78,"unadjusted",1000,0.235066415530837,0.0041343494221216,0.130739608169052,0.145362853314789,0.268946039215247,0.636,0.0152152555022911,300,300,-0.00182657926100036,"0.1",0.25,"S05_T0",0.3,NA
79,"two_stage",1000,0.132027173114158,0.00470094439799452,0.148656914514718,0.166559088316872,0.198766078080036,0.903,0.00935900635751467,209.056250079274,209.861367476838,-0.00121169789747567,"0.2",0.25,"S05_T0",0.3,0.13
79,"separate",1000,-0.022453762068892,0.0042239157290742,0.133571943484852,0.168556567626456,0.13538018338472,0.98,0.00442718872423573,184.066232778932,233.538077766175,0.098799971399003,"0.2",0.25,"S05_T0",0.3,-0.025
79,"unadjusted",1000,0.309770562131897,0.00432305925796667,0.136707137150521,0.145354855338872,0.338567502383284,0.421,0.0156127832240123,300,300,-0.00214433612657984,"0.2",0.25,"S05_T0",0.3,NA
79,"pooled",1000,0.134611106098053,0.0050730953792255,0.160425361856282,0.166006130154534,0.209357852288692,0.87,0.0106348483769163,209.946977125322,209.986094219965,-0.00265452204683214,"0.2",0.25,"S05_T0",0.3,0.13
80,"separate",1000,-0.00247266715990431,0.00412267688938597,0.130370490273977,0.159590006088391,0.130328747221888,0.985,0.00384382621875652,233.219558672654,232.169627170166,0.00182492141837158,"random",0.25,"S05_T0",0.3,0
80,"unadjusted",1000,0.141544141344934,0.0047613139109151,0.150565966135358,0.145256603190236,0.206596669859875,0.825,0.0120156148406979,300,300,0.00336385213790504,"random",0.25,"S05_T0",0.3,NA
80,"two_stage",1000,-0.00434622929155068,0.00474565029212813,0.150070639017683,0.159722341984976,0.150058539268964,0.965,0.00581162627841812,233.173190295149,232.799265481035,0.00315448711085393,"random",0.25,"S05_T0",0.3,0
80,"pooled",1000,-0.00651226520729679,0.00515401107300093,0.162984140764113,0.159475814259674,0.163032744896863,0.932,0.00796090447122687,233.28384001142,233.575750268525,0.0048317850890691,"random",0.25,"S05_T0",0.3,0
81,"separate",1000,0.00200874322105098,0.00417673321988119,0.132079901537134,0.173302286648942,0.132029126858421,0.993,0.00263647491928143,232.699017838017,232.848819043494,-0.000877176498667285,"0",0.5,"S05_T0",0.3,0
81,"two_stage",1000,0.00398322219081,0.00453977159662502,0.143560183022742,0.173550294460308,0.143543661240736,0.989,0.00329833291224522,233.092769050349,232.780984391828,-0.0019959213985961,"0",0.5,"S05_T0",0.3,0
81,"pooled",1000,0.00370234311235825,0.00503642103930277,0.159265617397892,0.173290380847964,0.15922901335111,0.971,0.00530650544143696,233.421404986615,233.251228696717,-0.00183513840112936,"0",0.5,"S05_T0",0.3,0
81,"unadjusted",1000,0.15410338230045,0.00450349665827362,0.142413068751016,0.157215726585991,0.209783348017351,0.858,0.0110379345894058,300,300,-0.00153609014149218,"0",0.5,"S05_T0",0.3,NA
82,"pooled",1000,0.0671683946868363,0.00551282556806583,0.174330851382996,0.17716537606308,0.186741660437576,0.926,0.00827792244467173,221.855602616806,222.02953845947,0.00204878265226979,"0.1",0.5,"S05_T0",0.3,0.065
82,"separate",1000,-0.0233804196414145,0.00449163014585692,0.142037816679822,0.178222688895135,0.143879152931938,0.983,0.00408790900094413,209.071030051798,233.20769365538,0.0519114007212547,"0.1",0.5,"S05_T0",0.3,-0.025
82,"two_stage",1000,0.0653626050085909,0.00499811801790055,0.15805436950892,0.177682355583061,0.170963366457994,0.955,0.00655553201502365,221.110841695114,221.727954560819,0.00286065749565795,"0.1",0.5,"S05_T0",0.3,0.065
82,"unadjusted",1000,0.234350489283183,0.00481816315020224,0.15236369692931,0.157156615317201,0.279484585036621,0.693,0.014585986425333,300,300,-0.00101695290172721,"0.1",0.5,"S05_T0",0.3,NA
83,"separate",1000,-0.0499624260482007,0.00460999583272311,0.145780868352896,0.184362448439213,0.154035883912706,0.985,0.00384382621875652,183.757028790632,233.620347118173,0.0987213917651179,"0.2",0.5,"S05_T0",0.3,-0.05
83,"pooled",1000,0.135757874538552,0.00551097186350767,0.174272232097868,0.181434324837053,0.220840758395542,0.886,0.0100500746265886,209.87261974988,209.754702483743,-0.00359701717972811,"0.2",0.5,"S05_T0",0.3,0.13
83,"unadjusted",1000,0.313851500793385,0.00472818173007009,0.149518234582169,0.157146947627811,0.347614889382426,0.492,0.0158093643135959,300,300,-0.000961025695711445,"0.2",0.5,"S05_T0",0.3,NA
83,"two_stage",1000,0.131618579093124,0.00501419391587759,0.158562734039319,0.181851357537221,0.206010797891496,0.906,0.00922843432007835,208.983139930884,209.921141900199,-0.0016058664401449,"0.2",0.5,"S05_T0",0.3,0.13
84,"unadjusted",1000,0.145730573338701,0.00493957919334446,0.156203209337457,0.157206913127473,0.213570698295297,0.85,0.0112915897906362,300,300,-0.00090740279192363,"random",0.5,"S05_T0",0.3,NA
84,"separate",1000,-0.000145559044396089,0.00437101755509909,0.138223711666937,0.1740609307667,0.138154659204649,0.988,0.00344325427466518,232.995446784453,232.140000865519,-0.00360232620958345,"random",0.5,"S05_T0",0.3,0
84,"pooled",1000,-0.00290162706076693,0.00548946675742584,0.173592180932447,0.173800389731882,0.173529624200602,0.957,0.00641490451994416,233.334195960884,233.352930696691,-0.00161704933828584,"random",0.5,"S05_T0",0.3,0
84,"two_stage",1000,-0.00302041843250572,0.00490628715779817,0.155150422734762,0.174233620169131,0.155102240308152,0.974,0.00503229569878401,232.965459116019,232.886383294508,-0.00180254794699764,"random",0.5,"S05_T0",0.3,0
85,"pooled",1000,-0.0020298417528801,0.00440981733664569,0.139450668490979,0.150853366496804,0.139395705497623,0.976,0.00483983470792134,233.685453360549,233.775862937388,0.000834045292806907,"0",0,"S0_T05",0.3,0
85,"unadjusted",1000,0.145696251043076,0.00413809048245004,0.130857910884071,0.138549817537606,0.195790874700813,0.831,0.0118506961820815,300,300,0.00238116216416545,"0",0,"S0_T05",0.3,NA
85,"two_stage",1000,-0.00107443610410471,0.00407721295231775,0.128932794348636,0.151137446393714,0.128872790790108,0.977,0.00474035863622153,233.417993984745,233.023956654338,0.000617266341802765,"0",0,"S0_T05",0.3,0
85,"separate",1000,0.00012930533049117,0.00390923618985945,0.123620902715143,0.150927957258389,0.123559144462833,0.984,0.00396787096564392,233.540081640615,232.723746748295,0.000587325420295229,"0",0,"S0_T05",0.3,0
86,"unadjusted",1000,0.23233052425548,0.0040460671383817,0.127947877232459,0.138654287665321,0.265201359592726,0.623,0.0153255016231117,300,300,-0.000584788776325053,"0.1",0,"S0_T05",0.3,NA
86,"two_stage",1000,0.0653462289606852,0.00420828389129376,0.133077621370847,0.154153006810873,0.14819606369872,0.956,0.00648567652600714,220.608130505558,220.994179294936,-0.000511243166278079,"0.1",0,"S0_T05",0.3,0.065
86,"pooled",1000,0.0663413133813269,0.00460693583489778,0.145684102725264,0.153925135619074,0.160011886402973,0.944,0.00727076337120113,221.117239736213,221.292308096904,-0.000334430029407673,"0.1",0,"S0_T05",0.3,0.065
86,"separate",1000,0.000632696483798503,0.00388831048629752,0.122959173866171,0.154794157736914,0.122899307501117,0.986,0.00371537346709587,208.225331929143,232.556560527954,-0.000271311716275775,"0.1",0,"S0_T05",0.3,0
87,"separate",1000,0.00321801538313471,0.00414536250067231,0.131087872291758,0.158779462398758,0.131061824551333,0.978,0.00463853425124791,184.649959833587,233.181382987861,0.00492483153333872,"0.2",0,"S0_T05",0.3,0
87,"two_stage",1000,0.137328330691286,0.00452378900079214,0.143054768965204,0.156774014711676,0.198250530055331,0.884,0.0101264011376204,210.565190887044,208.737819008515,0.00474280090494457,"0.2",0,"S0_T05",0.3,0.13
87,"unadjusted",1000,0.30935061964092,0.00417195430283265,0.13192877891091,0.138497085189712,0.336282029514573,0.401,0.0154983547513922,300,300,0.002378759267525,"0.2",0,"S0_T05",0.3,NA
87,"pooled",1000,0.135070966955134,0.0047953843601416,0.151643368339966,0.156568564484072,0.20301941179238,0.868,0.0107040179372047,210.46047328237,209.630126518333,0.00480706219422849,"0.2",0,"S0_T05",0.3,0.13
88,"unadjusted",1000,0.152482481642428,0.00446891431344682,0.141319478986196,0.138789716837415,0.207851223603861,0.807,0.0124800240384384,300,300,-0.00732668198267265,"random",0,"S0_T05",0.3,NA
88,"separate",1000,-0.00174822111067633,0.00392324317613572,0.12406384251302,0.151804948882066,0.124014117983108,0.989,0.00329833291224522,232.0805793555,232.826407571952,-0.00587609290275278,"random",0,"S0_T05",0.3,0
88,"two_stage",1000,-0.00181158839771447,0.00463316220178813,0.146513453266511,0.151887642726066,0.146451383225331,0.958,0.00634318531969546,232.427404684931,233.286673374632,-0.00611486434939153,"random",0,"S0_T05",0.3,0
88,"pooled",1000,-8.59588869134127e-05,0.00496000974861228,0.15684928022254,0.151598245628104,0.156770859532481,0.951,0.00682634602111555,233.068310717698,233.442427629872,-0.00624539394036559,"random",0,"S0_T05",0.3,0
89,"two_stage",1000,0.000731530278492698,0.00423805724352068,0.134019137437002,0.157872428573143,0.133954108584646,0.974,0.00503229569878401,232.591728534165,233.037310267726,0.000330262957137888,"0",0.25,"S0_T05",0.3,0
89,"unadjusted",1000,0.154138446104078,0.00417985677883679,0.13217867714419,0.145294760841992,0.203008354646492,0.849,0.0113224997240009,300,300,-8.51964314458745e-05,"0",0.25,"S0_T05",0.3,NA
89,"separate",1000,0.000907160667519669,0.00407155037567364,0.128753727952429,0.157684933000405,0.128692532338373,0.981,0.00431729081716764,232.533961627048,232.830363516346,0.000328002738823864,"0",0.25,"S0_T05",0.3,0
89,"pooled",1000,0.00223266065005691,0.00454666097591814,0.143778044325053,0.157587357146466,0.143723479910157,0.966,0.00573096850453743,233.290346757755,233.274973981459,0.000172938136836645,"0",0.25,"S0_T05",0.3,0
90,"separate",1000,0.0103670443998945,0.0042055875739326,0.132992356329288,0.161271121190607,0.133329499679417,0.981,0.00431729081716764,208.887423621788,233.299962064189,0.0040132546111635,"0.1",0.25,"S0_T05",0.3,0.0125
90,"two_stage",1000,0.0738541431045415,0.0043813476999198,0.138550379528865,0.160732439555304,0.156944085309485,0.947,0.00708456067798138,220.892731948921,222.050152233435,0.003905921126402,"0.1",0.25,"S0_T05",0.3,0.0775
90,"unadjusted",1000,0.243108330584065,0.00419521434570285,0.13266432605034,0.14543283783793,0.276918551170476,0.627,0.0152928414625929,300,300,0.00466019311348565,"0.1",0.25,"S0_T05",0.3,NA
90,"pooled",1000,0.0769295227017102,0.00466839081040511,0.147627479686794,0.160463093798168,0.166403817110754,0.941,0.00745110730026082,221.807446073948,221.979913522103,0.00396500161262877,"0.1",0.25,"S0_T05",0.3,0.0775
91,"unadjusted",1000,0.332898534629891,0.00410398071025352,0.129779265177967,0.145460164504867,0.357277552291201,0.367,0.0152417518678136,300,300,-0.000870381663981304,"0.2",0.25,"S0_T05",0.3,NA
91,"two_stage",1000,0.157253204416078,0.00446087921394034,0.14106538682953,0.163842024894164,0.211206330911572,0.864,0.0108399261990108,209.809274639905,208.238718742628,-0.00136633001316327,"0.2",0.25,"S0_T05",0.3,0.155
91,"separate",1000,0.026186903806303,0.00410465888563735,0.129800710966626,0.165504649520899,0.132352296065594,0.987,0.00358203852575597,184.462099718153,232.305548181766,-0.00139845677674341,"0.2",0.25,"S0_T05",0.3,0.025
91,"pooled",1000,0.1545559975957,0.00478360507327176,0.151270874582754,0.163508703122939,0.216211819779438,0.858,0.0110379345894058,209.671495904872,209.217319389747,-0.00128053874129604,"0.2",0.25,"S0_T05",0.3,0.155
92,"two_stage",1000,0.00151702680090138,0.00462250191218798,0.146176345309977,0.157825486470494,0.146111114479933,0.968,0.00556560868189635,233.229156044468,234.139505119646,-0.00308693140361825,"random",0.25,"S0_T05",0.3,0
92,"separate",1000,0.00407040101568218,0.00408137345899362,0.129064361121797,0.157761949310776,0.129064014608621,0.983,0.00408790900094413,233.292502169817,233.419806979799,-0.00282801217543501,"random",0.25,"S0_T05",0.3,0
92,"unadjusted",1000,0.153112580130327,0.00470278297905385,0.148715055552821,0.145462898740933,0.213395205603351,0.801,0.0126253316788115,300,300,-0.0027394818424609,"random",0.25,"S0_T05",0.3,NA
92,"pooled",1000,0.00374199980204097,0.00501978285582066,0.158739471838579,0.157551758950741,0.158704203668932,0.952,0.00675988165576884,234.020369400416,234.253695539066,-0.00326408132390494,"random",0.25,"S0_T05",0.3,0
93,"two_stage",1000,-0.00333218394816857,0.00466765137336234,0.14760409663438,0.170114502014099,0.147567902417065,0.978,0.00463853425124791,232.991411403363,232.889365618792,-0.00725835612710894,"0",0.5,"S0_T05",0.3,0
93,"unadjusted",1000,0.147062480058098,0.00452012286146251,0.142938835460193,0.157323334547018,0.205032807650073,0.862,0.0109066951914867,300,300,-0.00569284701787127,"0",0.5,"S0_T05",0.3,NA
93,"separate",1000,-0.00272770550745613,0.00442166766805855,0.139825408873904,0.169941936297783,0.139782095416841,0.982,0.00420428352992517,233.00910198172,232.672242020482,-0.00714814185578309,"0",0.5,"S0_T05",0.3,0
93,"pooled",1000,-0.00365583039660155,0.00499950393766438,0.158098196139999,0.169802322104478,0.158061411100204,0.975,0.00493710441453288,233.363733499179,233.582976397608,-0.00732811261523127,"0",0.5,"S0_T05",0.3,0
94,"separate",1000,0.0256006055805806,0.00450842707150781,0.142568982107275,0.17334471585507,0.144779072211897,0.979,0.00453420334788814,208.76895072032,233.058988672038,-0.00298850861689293,"0.1",0.5,"S0_T05",0.3,0.025
94,"two_stage",1000,0.0892920810328604,0.00470960047982292,0.148930643856623,0.172804792252145,0.173583501744975,0.944,0.00727076337120113,220.872125344888,221.68999359332,-0.00263891527219103,"0.1",0.5,"S0_T05",0.3,0.09
94,"pooled",1000,0.0907256160726918,0.00497482573594494,0.157317802880094,0.172484992273481,0.18153589073152,0.937,0.00768316341099159,221.583790471458,221.855914034174,-0.00244021738954417,"0.1",0.5,"S0_T05",0.3,0.09
94,"unadjusted",1000,0.25602506344447,0.00444480100400372,0.140556949188549,0.157246767659462,0.292036526518469,0.638,0.0151972365909069,300,300,-0.00165922395643768,"0.1",0.5,"S0_T05",0.3,NA
95,"separate",1000,0.0509053657005935,0.00460107567284942,0.145498788129959,0.177982957980248,0.154078174012579,0.975,0.00493710441453288,184.662028660182,232.649035020997,-0.00043880707306308,"0.2",0.5,"S0_T05",0.3,0.05
95,"pooled",1000,0.178011962889192,0.00518582264844653,0.163990111107777,0.175650450252825,0.241979591528424,0.842,0.0115341232870123,209.545324895147,210.140299114636,-0.000821954011130231,"0.2",0.5,"S0_T05",0.3,0.18
95,"unadjusted",1000,0.359687090791945,0.00460259787762872,0.145546924471637,0.157349262699635,0.387991657897824,0.37,0.0152676127799994,300,300,0.000711765898583308,"0.2",0.5,"S0_T05",0.3,NA
95,"two_stage",1000,0.179551984197914,0.00485399109484319,0.153496676018789,0.176023436778795,0.236170665724336,0.853,0.0111978122863352,209.491495784613,209.300256553002,-0.000522971362435948,"0.2",0.5,"S0_T05",0.3,0.18
96,"two_stage",1000,0.00755730850414069,0.00504896627913079,0.159662332714387,0.169617311801562,0.159761326168565,0.971,0.00530650544143696,233.843081679748,233.561265503087,-0.0034072041134527,"random",0.5,"S0_T05",0.3,0
96,"pooled",1000,0.008866718413714,0.00530410227887939,0.167730441437485,0.169343181819252,0.167880869009119,0.963,0.00596917079668525,234.508425010293,233.814333119111,-0.00348043541724203,"random",0.5,"S0_T05",0.3,0
96,"separate",1000,0.00358449391020856,0.00435494118634718,0.137715332249329,0.169589280671872,0.137693121906647,0.984,0.00396787096564392,232.836211565495,234.032445105123,-0.00347464917825878,"random",0.5,"S0_T05",0.3,0
96,"unadjusted",1000,0.1533223866525,0.00499725782973426,0.158027167970702,0.157093454871766,0.220125799214545,0.828,0.0119338174948337,300,300,-0.00279837450980403,"random",0.5,"S0_T05",0.3,NA
